Time,signal,Trade Timestamps,center
15439.23269,0.134964751,,
15440.35842,0.047590792,,
15440.36249,0.000340942,,
15440.99657,0.950428576,,
15442.1507,0.911565188,,
15443.87075,0.010032247,,
15444.26524,0.014853208,,
15444.9524,0.914836567,,
15445.85524,0.581248514,,
15446.96175,0.014491113,,
15447.21123,0.989756654,,
15448.53702,0.133888561,,
15450.00842,0.001541863,,
15451.25857,0.401257685,,
15451.96233,0.0006411,,
15452.21134,0.099089046,,
15454.09901,0.089286847,,
15455.24273,0.022397089,,
15456.20137,0.162636035,,
15457.60851,0.037131834,,
15459.21374,0.917457782,,
15459.25128,0.528925632,,
15460.56124,0.012070342,,
15462.34063,0.581174769,,
15462.62642,0.25692817,,
15462.73429,0.01716596,,
15464.66982,0.528355359,,
15465.32952,0.368586355,,
15465.99429,0.008271495,,
15467.26585,0.039882748,,
15468.09008,0.33775866,,
15469.24777,0.003570156,,
15470.77927,0.61301393,,
15470.95742,0.890663392,,
15472.37547,0.225983736,,
15473.8264,0.083193486,,
15475.23086,0.164603691,,
15477.05157,0.012607963,,
15478.2032,0.204225251,,
15479.44171,0.362263329,,
15480.0151,0.448043724,,
15481.24037,0.044426399,,
15483.17969,0.042660575,,
15484.62117,0.76888291,,
15485.08947,0.089633021,,
15486.19123,0.041065258,,
15487.89279,0.048072275,,
15489.6022,0.090267143,,
15491.16996,0.882805237,,
15491.81933,0.231954389,,
15493.54909,0.145454506,,
15495.18394,0.048450457,,
15495.97583,0.211775217,,
15496.09969,0.723881292,,
15496.20628,0.103259358,,
15497.34082,0.17578771,,
15498.21073,0.987551112,,
15500.16098,0.023673922,,
15501.39388,0.039764169,,
15501.88053,0.956818345,,
15502.74641,0.09167258,,
15504.04063,0.185879704,,
15504.26116,0.42129503,,
15504.82897,0.667734014,,
15505.8203,0.102390749,,
15506.85333,0.846589416,,
15507.99331,0.075161397,,
15509.5776,0.024071992,,
15510.98978,0.969644445,,
15512.69283,0.11142795,,
15514.00998,0.287802674,,
15515.60034,0.432592427,,
15517.399,0.603252498,,
15517.49825,0.475871027,,
15517.73362,0.085164801,,
15519.72016,0.762828371,,
15521.58768,0.220344451,,
15522.83527,0.909733268,,
15524.56829,0.246319724,,
15526.19589,0.941569334,,
15527.09303,0.574987239,,
15527.41465,0.002747341,,
15529.33321,0.087139154,,
15529.87689,0.197766727,,
15531.08555,0.808534252,,
15531.2246,0.009986298,,
15532.98168,0.000906539,,
15534.53176,0.10641261,,
15535.32716,0.147277149,,
15537.02081,0.034534626,,
15538.57624,0.01889054,,
15538.81563,0.06596187,,
15540.12995,0.176417547,,
15541.7859,0.541420001,,
15542.88195,0.986979877,,
15543.71058,0.276473817,,
15545.45177,0.023609337,,
15547.25288,0.035216387,,
15548.71256,0.254286898,,
15549.87325,0.120788744,,
15551.21503,0.838921324,,
15552.94147,0.100122218,,
15554.02283,0.198997612,,
15555.34608,0.225451218,,
15555.66589,0.018168504,,
15557.64467,0.501129383,,
15557.7094,0.564888998,,
15559.10675,0.012201641,,
15560.17429,0.862101828,,
15562.13344,0.039046047,,
15562.97615,0.367392274,,
15564.79108,0.062009171,,
15566.75739,0.396473822,,
15567.01805,0.227758959,,
15567.20857,0.103538718,,
15568.99095,0.698568511,,
15570.33122,0.212945601,,
15571.43016,0.115259767,,
15572.95942,0.3712997,,
15574.65212,0.540691665,,
15574.88103,0.429527931,,
15576.06605,0.391701168,,
15577.96917,0.286671125,,
15579.17249,0.52621738,,
15580.32861,0.744628028,,
15582.12933,0.271177447,,
15582.21597,0.10212068,,
15583.98047,0.082003612,,
15584.45282,0.136845445,,
15585.82226,0.020144065,,
15587.23209,0.369451124,,
15588.8573,0.618540108,,
15589.03928,0.12362649,,
15590.57805,0.224194984,,
15592.34181,0.637719562,,
15592.73415,0.04755692,,
15594.16345,0.637960386,,
15594.72864,0.180276246,,
15596.29718,0.035746251,,
15596.55627,0.035339249,,
15596.64728,0.944791906,,
15597.66651,0.491077185,,
15598.82233,0.164680336,,
15599.29641,0.606930418,,
15600.84615,0.110337444,,
15602.00205,0.494330163,,
15603.57485,0.070293045,,
15604.43472,0.153302959,,
15606.08532,0.293241232,,
15607.614,0.708228735,,
15609.27021,0.397377223,,
15610.30002,0.501141234,,
15612.2519,0.377672832,,
15613.94905,0.12205293,,
15615.91217,0.00385951,,
15617.68141,0.136180551,,
15619.12519,0.000848904,,
15620.78998,0.314187819,,
15621.42359,0.649222098,,
15621.5108,0.316191194,,
15622.57536,0.048421453,,
15623.58643,0.072490748,,
15625.52033,0.548995243,,
15626.75933,0.450945164,,
15628.53888,0.005077204,,
15628.65053,0.072352354,,
15629.28122,0.190777874,,
15631.107,0.23695174,,
15632.53121,0.109344297,,
15633.26928,0.075182155,,
15635.1534,0.542634329,,
15637.04459,0.589641174,,
15638.17921,0.8436009,,
15640.00018,0.004733242,,
15640.19588,0.791350099,,
15640.56651,0.003405174,,
15642.46902,0.106006837,,
15644.46422,0.13078527,,
15645.41826,0.620492922,,
15647.09884,0.960606462,,
15648.87012,0.944342303,,
15649.18364,0.307498633,,
15651.10825,0.75160704,,
15652.87007,0.067971249,,
15653.87629,0.33308943,,
15655.63333,0.723105733,,
15657.23623,0.527082975,,
15657.7963,0.462536506,,
15658.18197,0.039791594,,
15660.0088,0.968234679,,
15661.12848,0.344430177,,
15662.26277,0.002610957,,
15664.13072,0.271184044,,
15665.01216,0.383061261,,
15665.34602,0.041282709,,
15665.86024,0.572062666,,
15666.41386,0.767694022,,
15667.47131,0.397720815,,
15668.47895,0.811233796,,
15670.05772,0.00366585,,
15671.79494,0.166513473,,
15673.25633,0.06316315,,
15674.9906,0.003715862,,
15676.36223,0.00450546,,
15678.08079,0.665716774,,
15680.03467,0.548397762,,
15681.48662,0.100515474,,
15682.75839,0.423077359,,
15683.22837,0.031247573,,
15684.74171,0.005708987,,
15685.92184,0.046539562,,
15687.01662,0.142612011,,
15689.00394,0.014707279,,
15690.93875,0.270096148,,
15691.241,0.006546796,,
15693.06392,0.140415954,,
15694.26194,0.784450347,,
15695.45569,0.038481858,,
15695.48232,0.243118425,,
15695.62522,0.54903203,,
15697.46073,0.518920177,,
15699.35257,0.407961161,,
15701.02248,0.413322638,,
15701.19388,0.698224121,,
15701.80634,0.827387173,,
15703.20407,0.421582758,,
15704.75414,0.170885233,,
15705.35832,0.049937613,,
15707.27178,0.278964282,,
15708.68583,0.055851808,,
15710.6093,0.268180804,,
15712.111,0.348157408,,
15713.22036,0.224647004,,
15715.19053,0.085743156,,
15716.35578,0.038499885,,
15717.05176,0.445365791,,
15717.13948,0.150107883,,
15718.99308,0.296130009,,
15719.32644,0.189319076,,
15719.61149,0.601043298,,
15720.26511,0.130228126,,
15720.89115,0.233720662,,
15722.76953,0.238301714,,
15724.20195,0.82157824,,
15725.32401,0.185203112,,
15726.88647,0.72944379,,
15727.40218,0.257450696,,
15729.19905,0.073385905,,
15730.44809,0.474736331,,
15732.03511,0.005108886,,
15733.12268,0.802228301,,
15733.50087,0.007590914,,
15735.05347,0.497888555,,
15735.72479,0.42843821,,
15735.9409,0.146691978,,
15737.81932,0.133839863,,
15738.9729,0.218223768,,
15739.1793,0.911161776,,
15739.42202,0.798626272,,
15741.09543,0.4642341,,
15742.24511,0.000303839,,
15743.62186,0.578086856,,
15743.77636,0.073075801,,
15744.97425,0.398365018,,
15746.01969,0.109192311,,
15746.61041,0.766919683,,
15746.817,0.900222223,,
15747.70635,0.225081882,,
15749.20027,0.604628737,,
15751.03849,0.512936247,,
15752.71832,0.072018805,,
15754.29014,0.828146082,,
15755.2925,0.324586999,,
15756.12368,0.382237304,,
15756.51338,0.843830541,,
15758.0819,0.089868433,,
15759.7131,0.022444075,,
15759.90889,0.442812349,,
15761.25816,0.906530973,,
15761.66324,0.56637596,,
15763.10867,0.586635262,,
15763.66885,0.076456119,,
15765.1736,0.273257064,,
15766.42156,0.659460986,,
15767.48683,0.38387016,,
15768.62832,0.206969265,,
15768.77241,0.065647678,,
15768.83983,0.031481038,,
15770.16905,0.742079415,,
15771.26199,0.797072568,,
15771.38754,0.357420807,,
15773.13475,0.421018379,,
15774.63627,0.101795518,,
15775.22602,0.489067899,,
15776.64969,0.187901294,,
15777.99099,0.030353041,,
15777.99818,0.046465922,,
15779.26446,0.682848191,,
15780.87131,0.050280866,,
15782.40902,0.54468159,,
15783.50026,0.562392081,,
15783.59404,0.71556414,,
15785.16841,0.499906843,,
15786.47889,0.3708382,,
15786.78945,0.00791967,,
15788.43398,0.083335655,,
15789.93476,0.128326312,,
15791.03754,0.045421717,,
15792.52253,0.488543531,,
15794.17933,0.852778755,,
15795.42506,0.554845382,,
15795.69918,0.228565814,,
15797.02319,0.519824277,,
15798.65354,0.000558081,,
15799.82293,0.037343127,,
15801.17328,0.083604083,,
15803.00118,0.065959341,,
15804.63824,0.650594855,,
15806.13314,0.535150495,,
15807.67268,0.000218131,,
15807.89801,0.494453966,,
15807.96338,0.011339833,,
15808.09021,0.169484603,,
15809.24944,0.389303246,,
15810.24842,0.065741417,,
15811.90299,0.022456222,,
15813.32094,0.308711801,,
15815.28726,0.048677806,,
15817.19737,0.063399951,,
15819.00198,0.128049371,,
15819.36318,0.144908794,,
15821.14761,0.094153962,,
15822.14787,0.20097038,,
15824.11552,0.25639089,,
15825.40058,0.87582036,,
15827.36316,0.65823342,,
15828.85136,0.269020484,,
15830.76109,0.579495908,,
15831.55273,0.902290814,,
15832.94109,0.145012637,,
15834.27848,0.682071172,,
15836.20419,0.027515787,,
15837.68616,0.042988147,,
15839.03796,0.8011142,,
15839.93116,0.040791611,,
15840.43955,0.211949207,,
15842.03099,0.247235321,,
15843.13168,2.61E-05,,
15843.1502,0.339295085,,
15844.91178,0.108434191,,
15845.15646,0.134611522,,
15846.03008,0.003729845,,
15847.14731,0.207902818,,
15848.65721,0.274149593,,
15850.00158,0.122606409,,
15850.83096,9.47E-05,,
15852.43907,0.466949835,,
15854.30924,0.745219254,,
15855.2645,0.072138471,,
15856.2815,0.966136876,,
15857.18513,0.798672955,,
15857.64779,0.000294354,,
15859.08499,0.104811616,,
15860.84002,0.034386103,,
15862.13003,0.955958012,,
15862.44197,0.866351618,,
15864.42502,0.595860054,,
15864.4366,0.155535969,,
15865.13437,0.627546663,,
15866.54806,0.010290473,,
15867.73733,0.070694312,,
15869.2923,0.206507007,,
15869.86082,0.155256349,,
15870.98203,0.337116361,,
15872.41638,0.37554907,,
15873.03818,0.352904565,,
15874.17357,0.064601255,,
15876.03288,0.106416996,,
15876.4777,0.482247471,,
15878.25898,0.206486553,,
15879.32078,0.236144438,,
15881.21639,0.232700225,,
15881.30748,0.358675748,,
15881.34142,0.758877147,,
15882.8795,0.077732274,,
15884.35916,0.844060748,,
15885.57097,0.371168076,,
15886.99474,0.565639465,,
15888.71103,0.159782977,,
15890.59925,0.289872065,,
15891.98068,0.619071702,,
15893.88713,0.660102916,,
15895.02177,0.767867143,,
15895.12585,0.286212665,,
15896.34708,0.0741695,,
15897.40634,0.450382233,,
15897.9842,0.674244286,,
15898.38667,0.481501428,,
15900.30536,0.118531074,,
15901.31827,0.647447285,,
15903.26629,0.381032154,,
15904.66481,0.00360378,,
15904.83283,0.816209097,,
15906.1794,0.073452358,,
15907.67708,0.017104652,,
15909.50135,0.079910211,,
15910.68156,0.021938782,,
15912.43564,0.598259945,,
15913.9118,0.108081396,,
15915.56768,0.936038056,,
15917.42787,0.010389951,,
15918.98018,0.061727237,,
15920.27113,0.584117239,,
15921.28952,0.015792007,,
15922.68441,0.453098179,,
15924.45994,0.021511166,,
15926.22888,0.687136778,,
15927.89311,0.773655703,,
15929.35749,0.416983416,,
15930.78151,0.49298049,,
15931.7323,0.397449851,,
15933.06431,0.170058817,,
15934.36363,0.382177095,,
15935.53684,0.012481657,,
15937.36449,0.745812693,,
15937.40973,0.932627227,,
15937.55215,0.570555804,,
15937.74799,0.6805549,,
15938.22164,0.139552727,,
15939.72094,0.089812479,,
15941.14096,0.061796592,,
15942.93494,0.256686366,,
15944.57109,0.829175909,,
15946.37788,0.366411182,,
15948.29585,0.050131554,,
15950.13253,0.511455977,,
15951.0977,0.00612611,,
15951.52344,0.312168023,,
15952.11079,0.105598537,,
15953.92028,0.400638179,,
15954.53312,0.089756682,,
15956.05877,0.112513748,,
15957.97836,0.445274314,,
15959.07659,0.100615308,,
15960.17183,0.978887685,,
15961.89382,0.036891441,,
15963.04078,0.078950237,,
15963.49562,0.807926876,,
15965.19969,0.928095997,,
15965.57665,0.948368604,,
15965.84478,0.800082686,,
15967.83239,0.831811105,,
15969.14656,0.380240737,,
15970.80633,0.417012036,,
15972.08362,0.009810728,,
15973.51655,0.737467401,,
15974.40971,3.60E-05,,
15974.44187,0.058345654,,
15976.19058,0.171056741,,
15976.51692,0.998189287,,
15978.48166,0.327728694,,
15979.49074,0.065468913,,
15980.48531,0.001601783,,
15981.5771,0.076180653,,
15981.94378,0.334582638,,
15983.69421,0.573088633,,
15985.67261,0.002580272,,
15987.33276,0.147554869,,
15988.34353,0.595127536,,
15988.95124,0.733937714,,
15990.25468,0.073401017,,
15991.9566,0.000118811,,
15992.91827,0.334184355,,
15994.65323,0.465956767,,
15995.6014,0.320526587,,
15997.18026,0.432572835,,
15998.00071,0.3379351,,
15998.44891,0.870580275,,
15999.83933,0.801953523,,
16001.03193,0.133085287,,
16002.01511,0.049016206,,
16003.37994,0.281832785,,
16005.07541,0.519332194,,
16006.61352,0.843184728,,
16007.17221,0.56615418,,
16008.49123,0.060162964,,
16010.06506,0.127787472,,
16010.27177,0.574238418,,
16012.24681,0.29685226,,
16014.05412,0.865343994,,
16015.93648,0.559066283,,
16017.84807,0.348491642,,
16019.31038,0.096347102,,
16020.40133,0.020826274,,
16022.16717,0.016480929,,
16023.51613,0.965969727,,
16024.70951,0.038655631,,
16025.81749,0.546412472,,
16027.08265,0.584793525,,
16028.6306,0.122263008,,
16029.63565,0.395696615,,
16031.06406,0.21106716,,
16031.31421,0.006695296,,
16032.86429,0.248014768,,
16034.35231,0.000379764,,
16036.31078,0.714657064,,
16038.14587,0.318894343,,
16039.81042,0.163217701,,
16040.87996,0.642199745,,
16040.99388,0.174401796,,
16042.55088,0.326759955,,
16043.96145,0.402887327,,
16044.0669,0.639051979,,
16045.97212,0.228013335,,
16046.51485,0.06905187,,
16047.31983,0.307542116,,
16049.10431,0.027529945,,
16050.14464,0.382870677,,
16051.80514,0.022597108,,
16051.85165,0.151253273,,
16052.63873,0.302789712,,
16054.14861,0.229891009,,
16054.19622,0.751262518,,
16056.14602,0.84412431,,
16057.99912,0.368561857,,
16059.08342,0.130300164,,
16060.37458,0.762303429,,
16061.78962,0.100858184,,
16063.31281,0.945287935,,
16063.6983,0.324584035,,
16063.78067,0.044746289,,
16064.68948,0.346815743,,
16064.73981,0.488081959,,
16066.24716,0.442935622,,
16068.19225,0.004362831,,
16068.22133,0.088743501,,
16069.69069,0.48373313,,
16071.44752,0.193381053,,
16072.99837,0.878193777,,
16074.70749,0.032242533,,
16076.03483,0.487858198,,
16077.31681,0.725397368,,
16078.57164,0.270722866,,
16079.82443,0.017407209,,
16079.83121,0.000389842,,
16079.90654,0.600691719,,
16080.60379,0.194404598,,
16081.49026,0.347087138,,
16083.24889,0.17642035,,
16085.06901,0.211651604,,
16086.51369,0.972105034,,
16086.98608,0.855200651,,
16088.64671,2.13E-05,,
16089.91861,0.240722885,,
16091.62458,0.222200598,,
16093.45984,0.54612509,,
16093.63621,0.664912484,,
16095.29764,0.630722105,,
16096.1663,0.059788703,,
16097.85625,0.318213895,,
16098.8771,0.298905062,,
16100.29699,0.164300617,,
16100.96755,0.443388259,,
16102.56358,0.135232382,,
16103.63686,0.287039361,,
16105.24429,0.233738747,,
16105.96988,0.011272832,,
16107.49006,0.021582515,,
16109.278,0.006088733,,
16110.92026,0.889817189,,
16111.4143,0.746889864,,
16111.59176,0.111213815,,
16112.61862,0.824369495,,
16113.10481,0.09100369,,
16114.71891,0.209882411,,
16116.18818,0.048345759,,
16118.0304,0.116178197,,
16119.16814,0.920050358,,
16120.68022,0.27951885,,
16122.31455,0.514448332,,
16122.76713,0.001208123,,
16124.21475,0.260018522,,
16125.03686,0.000114831,,
16126.48398,0.453149787,,
16128.40296,0.513974195,,
16130.02691,0.593859109,,
16131.22083,0.117481455,,
16133.0492,0.08316659,,
16134.41986,0.837897714,,
16135.94494,0.562178579,,
16137.07033,0.133000662,,
16138.31353,0.006554102,,
16140.12804,0.633200466,,
16142.12371,0.148614837,,
16143.63228,0.090474963,,
16145.57083,0.211727001,,
16147.38516,0.045382947,,
16148.0042,0.062366995,,
16149.07566,0.284838158,,
16150.31724,0.234892933,,
16151.72521,0.759455498,,
16152.87989,0.983456223,,
16154.65498,0.367958684,,
16155.78146,0.899078525,,
16157.02617,0.279274652,,
16158.85225,0.224822453,,
16160.57544,0.271353108,,
16161.3663,0.086570131,,
16163.16695,0.081043029,,
16164.19976,0.690144342,,
16166.00571,0.039925828,,
16167.57766,0.00021905,,
16169.1346,0.018521305,,
16171.01074,0.164230619,,
16172.94987,0.180683716,,
16174.94802,0.000519908,,
16176.04717,0.957564482,,
16177.80857,0.863487163,,
16178.21535,0.021884718,,
16179.83499,0.013036063,,
16180.89564,0.204742844,,
16182.38241,0.005406987,,
16183.83355,0.001410491,,
16184.9571,0.428725787,,
16185.89076,0.081701795,,
16186.89384,0.078237628,,
16188.63561,0.198801035,,
16189.23592,0.783262534,,
16190.53347,0.078902814,,
16190.73439,0.697802385,,
16192.45443,0.086466708,,
16193.71457,0.249139743,,
16194.16678,0.000892076,,
16195.43874,0.550130826,,
16196.51264,0.721721556,,
16198.00301,0.138331879,,
16199.47487,0.001047416,,
16201.4115,0.084731236,,
16203.14261,0.218043026,,
16204.92823,0.231112717,,
16205.88333,0.966542936,,
16207.44861,0.255614519,,
16208.24884,0.806995939,,
16209.52009,0.458483012,,
16210.52893,0.025150499,,
16211.95046,0.434786935,,
16212.30524,0.00096934,,
16212.43543,0.203234663,,
16213.04484,0.139752379,,
16214.40127,0.933518218,,
16215.56499,0.836313949,,
16217.40918,0.082234597,,
16218.60934,0.098858226,,
16218.92401,0.87157962,,
16220.808,0.037362918,,
16221.25129,0.03202152,,
16222.80718,0.289538256,,
16223.45692,0.005419185,,
16224.07573,0.037144305,,
16225.20971,0.083948438,,
16225.25714,0.010119123,,
16226.96842,0.861633078,,
16228.60827,0.440539713,,
16230.21897,0.02205645,,
16231.94447,0.578903739,,
16233.85608,0.971571372,,
16234.22032,0.422240553,,
16235.50158,0.333568285,,
16237.12695,0.003937843,,
16238.93788,0.006375385,,
16239.21443,0.965056055,,
16240.96714,0.5683692,,
16242.6929,0.715179851,,
16244.36163,0.313531416,,
16246.19482,0.395554706,,
16246.2227,0.74262292,,
16247.6908,0.945063068,,
16248.01866,0.089309982,,
16249.46903,0.559836958,,
16249.68647,0.054720919,,
16251.40245,0.157614805,,
16253.38402,0.0746842,,
16253.60456,0.675419291,,
16254.83186,0.073018264,,
16255.34005,0.804367483,,
16256.89563,0.934890435,,
16258.16866,0.195265398,,
16260.11323,0.176408612,,
16261.17221,0.751716567,,
16261.56515,0.04439649,,
16262.79253,0.3511163,,
16264.61067,0.245667574,,
16266.19886,0.140453449,,
16268.15796,0.180199632,,
16269.69819,0.155322999,,
16270.8073,0.080523897,,
16272.32793,0.003500907,,
16273.48352,0.081769678,,
16275.20021,0.022224596,,
16276.23244,0.982870461,,
16277.21511,0.480343237,,
16278.83774,0.084592717,,
16279.89068,0.007356134,,
16281.22529,0.895875578,,
16282.75532,0.090422063,,
16283.94174,0.166055932,,
16285.02606,0.159230633,,
16286.56199,0.436232312,,
16286.72159,0.391032657,,
16286.81288,0.003361636,,
16288.33469,0.004684627,,
16289.90069,0.398202587,,
16291.40985,0.540990701,,
16293.13081,0.12922483,,
16293.99449,0.222705512,,
16295.64143,0.164428268,,
16295.88556,0.492171054,,
16296.39809,0.196140622,,
16296.70999,0.321532682,,
16298.43704,0.12126811,,
16299.72884,0.074795289,,
16300.278,0.475443176,,
16301.2338,0.897971163,,
16302.7171,0.913092135,,
16304.69282,0.651010223,,
16305.75962,0.641558092,,
16307.35596,0.405089759,,
16308.37049,0.311011224,,
16309.80408,0.210278452,,
16311.55534,0.080162914,,
16313.50749,6.06E-05,,
16314.82472,0.014749448,,
16316.47464,0.787244161,,
16317.58444,0.562677644,,
16318.93142,0.596741092,,
16320.00619,0.149096091,,
16320.23483,0.01165939,,
16321.75339,0.184584776,,
16323.22715,0.057585277,,
16324.7738,0.622966862,,
16324.8839,0.58246983,,
16326.7707,0.145690792,,
16328.57819,0.091174648,,
16330.04205,0.8528917,,
16330.50358,0.168937985,,
16332.23488,0.423403198,,
16332.37954,0.555505276,,
16333.28466,0.219424694,,
16335.24772,0.274944656,,
16337.20624,0.118624263,,
16339.19949,0.123140379,,
16340.82112,0.835219295,,
16341.57032,0.001517281,,
16342.7897,0.711046476,,
16344.41916,0.379062696,,
16346.28473,0.729362359,,
16347.72796,0.817936881,,
16348.25757,0.573237089,,
16349.68606,0.943123012,,
16350.7454,0.03518684,,
16352.70006,0.152092771,,
16353.73721,0.279580265,,
16355.28164,0.774342841,,
16356.64507,0.178381812,,
16357.54662,0.061239684,,
16357.73609,0.19695948,,
16359.13273,0.511607444,,
16360.39883,0.374860105,,
16362.04108,0.078109967,,
16363.5294,0.101947614,,
16365.24543,0.720484696,,
16365.70228,0.631979402,,
16366.88411,0.05110349,,
16368.45595,0.964216867,,
16368.82083,0.005542471,,
16370.44809,0.010949575,,
16371.49963,0.454615501,,
16372.95554,0.783307532,,
16374.06298,0.306025971,,
16375.07239,0.857255483,,
16376.44301,0.017527994,,
16377.88052,0.83881845,,
16379.68321,0.941525006,,
16381.49529,0.669199052,,
16382.89749,0.780392753,,
16384.05007,0.442071512,,
16385.62731,0.338586875,,
16386.03936,0.740404534,,
16387.84534,0.018353731,,
16389.49834,0.417290361,,
16391.2914,0.002198974,,
16392.83204,0.275103913,,
16394.69887,0.028946561,,
16396.23367,0.292173633,,
16397.51336,0.809503104,,
16398.64305,0.72226264,,
16400.24217,0.697081495,,
16401.3018,0.117941573,,
16401.4774,0.798414633,,
16402.98964,0.122254984,,
16404.33571,0.319939547,,
16404.41393,0.003564794,,
16406.3958,0.107648053,,
16407.63401,0.810759662,,
16408.72754,0.006569146,,
16410.17497,0.138549417,,
16411.99462,0.931119137,,
16413.8659,0.231886675,,
16415.58966,0.245261325,,
16416.90723,0.001005969,,
16416.99341,0.154713397,,
16417.55422,0.559857997,,
16418.55028,0.629816704,,
16420.36448,0.621404371,,
16422.22508,0.746717468,,
16423.3634,0.619891514,,
16425.35418,0.037828255,,
16426.456,0.007231181,,
16427.99822,0.507453204,,
16429.87631,0.292689982,,
16431.05627,0.000991936,,
16432.48372,0.69744911,,
16433.96536,0.069932251,,
16435.7791,0.315365631,,
16437.4167,0.45971691,,
16439.34183,0.012620724,,
16441.25309,0.362506597,,
16442.8355,0.281326636,,
16444.58158,0.607281139,,
16446.20553,0.035783284,,
16447.75201,0.05331137,,
16448.90502,0.934398738,,
16449.43091,0.791505678,,
16450.62383,0.023674986,,
16452.53554,0.306819967,,
16454.52043,0.005677511,,
16455.65916,0.96067711,,
16457.57854,0.124746928,,
16458.51118,0.059521748,,
16460.44383,0.025768389,,
16462.36989,0.031041971,,
16464.2539,0.593255427,,
16464.67494,0.060236455,,
16465.60655,0.255981335,,
16465.61964,0.000855579,,
16466.73416,0.180803928,,
16468.54705,0.192977368,,
16470.53853,0.14447105,,
16472.10024,0.853265883,,
16474.0773,0.593512168,,
16475.78029,0.487061438,,
16477.02059,0.771675669,,
16477.03975,0.634574958,,
16478.51716,0.071620246,,
16479.90621,0.130744627,,
16481.1904,0.043520585,,
16482.9467,0.07138191,,
16483.97715,0.09778187,,
16485.46478,0.537945799,,
16487.28056,0.043872746,,
16489.06378,0.243594367,,
16491.03561,0.019669884,,
16492.80995,0.245212553,,
16494.18931,0.830503578,,
16496.1363,0.063159449,,
16498.08283,0.041458276,,
16499.13704,0.002678377,,
16500.36423,0.33577376,,
16502.33314,0.800182255,,
16502.69029,0.292518515,,
16503.01586,0.26035294,,
16504.03831,0.776496302,,
16504.89387,0.142546269,,
16505.54289,0.718131864,,
16505.55206,0.200518574,,
16507.43567,0.021077783,,
16509.10873,0.081489179,,
16509.56528,0.010363153,,
16511.03994,0.023962933,,
16512.61833,0.000757702,,
16514.37081,0.514301336,,
16515.74417,0.203249092,,
16516.38362,0.360842797,,
16517.83912,0.052979167,,
16517.93822,0.130227043,,
16519.33348,0.596375554,,
16520.38677,0.313989786,,
16521.69004,0.310408359,,
16523.12991,0.018284359,,
16524.64216,0.705240579,,
16526.42962,0.05470569,,
16527.57143,0.702972144,,
16528.24518,0.207763441,,
16529.75523,0.28216877,,
16531.33097,0.039891164,,
16532.36473,0.096086498,,
16533.20952,0.00021723,,
16534.39532,0.405410715,,
16536.21686,0.571274098,,
16537.27872,0.908336389,,
16538.39652,0.494149765,,
16539.66683,0.882673576,,
16540.86566,0.04645246,,
16541.90506,0.910048499,,
16541.95939,0.075953561,,
16542.40932,0.082615541,,
16544.03008,0.260674621,,
16545.88229,0.012048443,,
16547.7377,0.217488155,,
16549.31142,0.039055177,,
16549.6779,0.19635255,,
16550.89318,5.23E-05,,
16552.44956,0.190969789,,
16554.44104,0.971460013,,
16555.64772,0.003129469,,
16557.26281,0.004997903,,
16559.12988,0.978699429,,
16560.49602,0.897195241,,
16560.86915,0.945333859,,
16562.7074,0.364965229,,
16564.43841,0.034002639,,
16565.80658,0.475984647,,
16567.28766,0.006654618,,
16567.79042,0.000423129,,
16569.45341,0.061016605,,
16570.4561,0.007893194,,
16571.93471,0.803715506,,
16573.31315,0.574381825,,
16573.99424,0.053905117,,
16575.23179,0.53236461,,
16575.28784,0.000377083,,
16576.53851,0.630975896,,
16577.00015,0.233961539,,
16578.73982,0.618210253,,
16579.97512,0.450126781,,
16581.71875,0.086768543,,
16581.86633,0.522938132,,
16583.05829,0.147711828,,
16583.69115,0.311392864,,
16584.29627,0.218116372,,
16585.49655,0.012555844,,
16586.58622,0.466708876,,
16587.04421,0.342607661,,
16587.21863,0.020200162,,
16588.77166,0.017010953,,
16590.45497,0.867854708,,
16592.06515,0.414201565,,
16593.86183,0.625448412,,
16595.58754,0.567280758,,
16597.4831,0.921262181,,
16598.3132,0.750773366,,
16599.50232,0.184651508,,
16600.60069,0.260667678,,
16601.67314,0.430570927,,
16602.38827,0.34716018,,
16602.72633,0.043755331,,
16604.03787,0.237085787,,
16605.85612,0.290416245,,
16606.34447,0.866823414,,
16606.72285,0.029333154,,
16607.80581,0.183023447,,
16608.63126,0.243538991,,
16610.25586,0.310898127,,
16611.39262,0.753530987,,
16613.18199,0.000107459,,
16614.5501,0.74764998,,
16616.01153,0.213744693,,
16617.08115,0.353980788,,
16618.41965,0.119453757,,
16618.77645,0.205588628,,
16619.43398,0.008982598,,
16620.23521,0.863526314,,
16620.49795,0.011450022,,
16622.37781,0.128917852,,
16624.14945,0.04898481,,
16625.20498,0.486154865,,
16626.93213,0.256070073,,
16628.75865,0.000156711,,
16630.17074,0.430995671,,
16630.84662,0.243596677,,
16632.03068,0.074889239,,
16632.82541,0.292235898,,
16634.05415,0.719629306,,
16634.16161,0.017236467,,
16635.98731,0.596523437,,
16637.17874,0.002658373,,
16638.99395,0.512022598,,
16640.0434,0.105285701,,
16641.9972,0.573639519,,
16643.8924,0.686736752,,
16645.63297,0.174160069,,
16646.25784,0.144835052,,
16647.55247,0.914727234,,
16649.25613,0.872546657,,
16651.21145,0.161471124,,
16652.99817,0.086386266,,
16654.91744,0.872495556,,
16656.42897,0.42204665,,
16656.58342,0.033753625,,
